@tick,cpu#15,cpu#14,cpu#13,cpu#12,cpu#11,cpu#10,cpu#2,cpu#1,cpu#0,cpu#9,cpu#8,cpu#7,cpu#6,cpu#5,cpu#4,cpu#3
135,18.962075848303392,37.5249500998004,9.4,72.0,21.956087824351297,21.8436873747495,71.8,12.574850299401197,37.6,28.199999999999996,28.143712574850298,9.218436873747494,43.687374749499,12.6,59.199999999999996,9.56175298804781
136,18.962075848303392,37.5249500998004,9.4,72.0,21.956087824351297,21.8436873747495,71.8,12.574850299401197,37.6,28.199999999999996,28.143712574850298,9.218436873747494,43.687374749499,12.6,59.199999999999996,9.56175298804781
137,18.962075848303392,37.5249500998004,9.4,72.0,21.956087824351297,21.8436873747495,71.8,12.574850299401197,37.6,28.199999999999996,28.143712574850298,9.218436873747494,43.687374749499,12.6,59.199999999999996,9.56175298804781
138,18.962075848303392,37.5249500998004,9.4,72.0,21.956087824351297,21.8436873747495,71.8,12.574850299401197,37.6,28.199999999999996,28.143712574850298,9.218436873747494,43.687374749499,12.6,59.199999999999996,9.56175298804781
139,18.962075848303392,37.5249500998004,9.4,72.0,21.956087824351297,21.8436873747495,71.8,12.574850299401197,37.6,28.199999999999996,28.143712574850298,9.218436873747494,43.687374749499,12.6,59.199999999999996,9.56175298804781
140,18.962075848303392,37.5249500998004,9.4,72.0,21.956087824351297,21.8436873747495,71.8,12.574850299401197,37.6,28.199999999999996,28.143712574850298,9.218436873747494,43.687374749499,12.6,59.199999999999996,9.56175298804781
141,18.962075848303392,37.5249500998004,9.4,72.0,21.956087824351297,21.8436873747495,71.8,12.574850299401197,37.6,28.199999999999996,28.143712574850298,9.218436873747494,43.687374749499,12.6,59.199999999999996,9.56175298804781
142,18.962075848303392,37.5249500998004,9.4,72.0,21.956087824351297,21.8436873747495,71.8,12.574850299401197,37.6,28.199999999999996,28.143712574850298,9.218436873747494,43.687374749499,12.6,59.199999999999996,9.56175298804781
143,18.962075848303392,37.5249500998004,9.4,72.0,21.956087824351297,21.8436873747495,71.8,12.574850299401197,37.6,28.199999999999996,28.143712574850298,9.218436873747494,43.687374749499,12.6,59.199999999999996,9.56175298804781
144,18.962075848303392,37.5249500998004,9.4,72.0,21.956087824351297,21.8436873747495,71.8,12.574850299401197,37.6,28.199999999999996,28.143712574850298,9.218436873747494,43.687374749499,12.6,59.199999999999996,9.56175298804781
145,18.962075848303392,37.5249500998004,9.4,72.0,21.956087824351297,21.8436873747495,71.8,12.574850299401197,37.6,28.199999999999996,28.143712574850298,9.218436873747494,43.687374749499,12.6,59.199999999999996,9.56175298804781
146,18.962075848303392,37.5249500998004,9.4,72.0,21.956087824351297,21.8436873747495,71.8,12.574850299401197,37.6,28.199999999999996,28.143712574850298,9.218436873747494,43.687374749499,12.6,59.199999999999996,9.56175298804781
147,18.962075848303392,37.5249500998004,9.4,72.0,21.956087824351297,21.8436873747495,71.8,12.574850299401197,37.6,28.199999999999996,28.143712574850298,9.218436873747494,43.687374749499,12.6,59.199999999999996,9.56175298804781
148,18.962075848303392,37.5249500998004,9.4,72.0,21.956087824351297,21.8436873747495,71.8,12.574850299401197,37.6,28.199999999999996,28.143712574850298,9.218436873747494,43.687374749499,12.6,59.199999999999996,9.56175298804781
149,18.962075848303392,37.5249500998004,9.4,72.0,21.956087824351297,21.8436873747495,71.8,12.574850299401197,37.6,28.199999999999996,28.143712574850298,9.218436873747494,43.687374749499,12.6,59.199999999999996,9.56175298804781
150,18.962075848303392,37.5249500998004,9.4,72.0,21.956087824351297,21.8436873747495,71.8,12.574850299401197,37.6,28.199999999999996,28.143712574850298,9.218436873747494,43.687374749499,12.6,59.199999999999996,9.56175298804781
151,18.962075848303392,37.5249500998004,9.4,72.0,21.956087824351297,21.8436873747495,71.8,12.574850299401197,37.6,28.199999999999996,28.143712574850298,9.218436873747494,43.687374749499,12.6,59.199999999999996,9.56175298804781
152,18.962075848303392,37.5249500998004,9.4,72.0,21.956087824351297,21.8436873747495,71.8,12.574850299401197,37.6,28.199999999999996,28.143712574850298,9.218436873747494,43.687374749499,12.6,59.199999999999996,9.56175298804781
153,18.962075848303392,37.5249500998004,9.4,72.0,21.956087824351297,21.8436873747495,71.8,12.574850299401197,37.6,28.199999999999996,28.143712574850298,9.218436873747494,43.687374749499,12.6,59.199999999999996,9.56175298804781
154,18.962075848303392,37.5249500998004,9.4,72.0,21.956087824351297,21.8436873747495,71.8,12.574850299401197,37.6,28.199999999999996,28.143712574850298,9.218436873747494,43.687374749499,12.6,59.199999999999996,9.56175298804781
155,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
156,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
157,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
158,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
159,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
160,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
161,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
162,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
163,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
164,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
165,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
166,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
167,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
168,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
169,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
170,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
171,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
172,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
173,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
174,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
175,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
176,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
177,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
178,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
179,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
180,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
181,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
182,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
183,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
184,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
185,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
186,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
187,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
188,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
189,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
190,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
191,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
192,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
193,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
194,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
195,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
196,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
197,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
198,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
199,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
200,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
201,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
202,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
203,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
204,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
205,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
206,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
207,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
208,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
209,18.6,42.44186046511628,3.2,30.23255813953488,6.2,18.217054263565892,72.72727272727273,8.949416342412452,21.31782945736434,8.932038834951456,14.980544747081712,3.1936127744510974,57.640232108317214,6.387225548902195,54.65116279069767,0.0
